Id,Sentence
6402,그림이 생각나는 영화 같아요.
6403,이 영화가 참사
6404,꼬맹이가 귀여운 것 빼고는 별로인 영화
6405,재미없어
6406,존 나 재미없는데?이종석과 이민호가 나와서 2점 주고 있어.
6407,무명의 여가수 탈의는 옛날 흔한 에로 영화의 줄거리였다.
6408,재미있는 泣書입니다!
6409,예스잼
6410,생각보다 지루했다
6411,화난 남자 그 비서의 지배는 언제쯤 밝혀질까요? 무슨 위조가 그렇게 쉬운 걸까요? 주말 밤마다 뜨겁게 타오르는 우리 엄마 유유
6412,김현주 짱~
6413,한물간 감독과 배우가 만나...
6414,대박이다 이거 재밌대 불륜을 떠올리는 것은 참 신기하다
6415,사랑합니다
6416,"강추..감동적이고,,줄거리도 재미있고,,감동적이고,,후회하지않아요,,댄서핑에 완전히 빠져요"
6417,먼 말이 필요하냐?
6418,우와!
6419,정말 재밌다 물론 드라마 후반부에서 켄조의 답답함에 짜증이 나지만 그게 이 드라마의 매력이라고 생각해.
6420,동대문표 의상 디자인... 하지만 아스트랄한 맛은 있어...
6421,오늘 방송이 재밌는데 은희가 운전하는데 뒤에 걸린 안전벨트를 운전자만 매지 않았네♪
6422,재미있는 부분도 간간이 있어서 지루하지 않게 잘 본 것 같습니다.
6423,그냥 저질 삼류 장나라 오빠(형)가 나오네
6424,시간 낭비
6425,이소룡의 대작입니다. 정무문과 함께 최고의 영화로 개봉한 지 40년이 됐지만 지금도 최고의 영화로 남아 있습니다.
6426,캐스팅은 진짜 생각 없이 했다. 아이 말고도 아이돌로 연기하는 아이가 그렇게 많지 않았을까.
6427,평가가 높은 이유가 전혀 없는 영화. 산에 가는 스토리는 범인으로서 도저히 이해할 수 없다.
6428,김구라 후배 개그맨들 까불지 말고 너희들이 잘해 그 버릇 어디 가니
6429,그래
6430,한 점도 아깝다
6431,OOO기의 영화입니다. 긴장감도 없고 반전도 놀랍지 않고 시간이 아까운 영화입니다.
6432,깡패와 싸우자 뇌도 깡패가 되어버린걸까..?
6433,스토리가...좀 지저분해요..중요한위스키를 훔쳐서..브로커에게 비싸게 팔아...실명한 그 애罪은 사람에 대한 뒷얘기는 무시하고... 이건 잘안받는것같은 비양심 반사회적인이야기는 미화한것밖에....
6434,1
6435,케ジェ졸ジェ\b
6436,이런 영화를 많은 극장에서 볼 수 없는 현실이 안타깝다.명품 연기의 교본답다.
6437,그린란드 모습을 한눈에 볼 수 있어서 좋았어요.
6438,개봉작이라고 해서 봤는데 별로다
6439,볼만한 작품. 전개가 예쁘고 집중하는 것도 좋다.
6440,피가 끓는 액션이다.
6441,어이없어.. 만듦
6442,"자신을, 그리고 존재를 한 덩어리의 작은 체리보다 낮출 수 있는 인간에게만 그 열매와 향기를 맛볼 자격이 주어진다."
6443,재밌어서 추천! 결말까지 꼭 봐주셨으면 좋겠어요.
6444,정말 재밌게 보고 있습니다.
6445,좋은 블랙코미디지만 평점이 너무 낮아서 높게...
6446,최고의 영화... '5번은 본 것 같아' OST도 최고
6447,"가장 법을 지키지 않는 사람들이 평화와 자유민주주의를 논하다니. 웃음밖에 없다.우리의 공권력도 미국이나 유럽 수준이 돼야 한다.매일 불법 폭력 시위하고 피해자 코스프레하고, 항상 음모론의 망상에 시달리는 한심한...영화 첫 장면의 이명박 말이 옳다"
6448,영화를 보고 참지 못하고 나온 것은 내 인생에서 처음이다
6449,재미있고 감동도 있는 영화입니다.^^
6450,로마 위드 불륜 또는 로마 위드 심파 코미디 정도죠.
6451,재미없어요.비춰요. 내용도 이상해요.
6452,재미있었다
6453,물론 김보성만 출연했다... 희대의 걸작이 나온 것 같아서... 아쉽네
6454,뉴욕에서 저런 그림같은 사랑은 이루어진다
6455,너무 너무 웃겨
6456,무조건 비춥니다.역시 일본영화는 보는사람이 불쌍해..
6457,최고의 시나리오&연기력!!
6458,한예슬 씨보다는 리즈 씨의 원어가 훨씬 낫다.
6459,심술궂다
6460,평점이 10점이라 평균적으로 높이려고 왔어요.
6461,말이 필요없어 보면 왜 별점 10인지를 알 수 있어.
6462,전체적으로 별로지만 여주인공의 모습만 해도 10점이 줄었다. 남자라면 공감할 겁니다.
6463,똥. 한 점도 아깝다.
6464,"너무 귀엽고 박진감까지 느껴지는 영화~ 거기에 깨알같이 등장하는 대한민국의 신동, 기뻤습니다. ㅋ"
6465,10
6466,20년 전 초등 학교 때 친척 오빠가 얻어 온 비디오를 보고이용갈의 팬이 됐다.
6467,억지가 너무 많아 다른 드라마에서도 찾을 수 있는 소재로 재미가 없다.
6468,발밑으로 만들어도 이것보다는 잘 만든다.이런 영화 평점을 봐라.필름 값이 아깝다.
6469,돈을 좀 더 써라! 너무 서투르다.
6470,..
6471,청소년은 관람불가 영화여서 극장에서 볼 수 없었던... 하지만 무삭제 스크리너 비디오테이프를 빌렸다가 여러 번 돌려본 최고의 SF영화!
6472,톰 크루즈는 연기가 아니라 그냥 본인 같아;; 정말로 굉장하다.
6473,"한국 퀴어 영화에는 왜 이런 작품이 없는지, 너무 진실하고 연기가 아닌 사실 같았다. 보고나서도..계속 어색해..말로 표현할수 없어"
6474,"- 10점 있으면 주고 싶다, 내 인생 최악의 졸작!"
6475,?·?
6476,관객이 집중해야 할 정도의 장면이나 시나리오가 부족하다.
6477,훌륭한 작품
6478,1보다 못하다.
6479,헛웃음만 나오는 시간 아까운 영화. 아줌마만 섹슈~
6480,"Junk, not Killing Time but Waste Time Movie"
6481,더빙 때문에 망가진 영화 제발 전문 성우들이 쓰도록
6482,연장고
6483,아름답고 슬프다
6484,소재는 정말 좋았는데 도대체 긴장감이라고는 하나도 안 느껴지니 감독의 능력도 대단하다.
6485,지금부터는 멘탈 조심히 하고 마마 죽어서 모토멘탈나가 사야카의 딸 후편은 멘탈을 살펴봐야지 댐 마지막에는 울 정도인데 명작의 재능은 남아서...
6486,서더버그식 영화에 실망이란 없다.
6487,재밌긴 하지만 나름.
6488,"왜 자꾸 레드 팀의 최하 점수가 60대일까요? 블루팀보다 훨씬 나은데ㅋㅋㅋ그리고 시청자투표 반영률 좀 높여주세요. 창작 안무가 가산점도 주시고, 레드와 블루는 반이 다른데 레드가 지다니."
6489,오이토시오리
6490,다만 감독의 장난스러운 향연
6491,현실
6492,인생을 더 열심히 살게 해주는 영화
6493,두 번을 봐도 세 번을 봐도 몇 번을 봐도 감동적이다... 내 생에 최고의 영화
6494,동성애에 대한 편견을 깨기는커녕 '게이들은 여성이다' '레즈비언들은 남성이다'라는 편견을 심어주는 영화
6495,"음악, 배경, 향긋한 커피 듀얼 카페"
6496,"오랜만에 봤는데 아라시, 감동 여러번봐도 재밌어!"
6497,처음부터 끝까지 손에 땀을 쥐게 한다.
6498,태어나서 본 영화 중에 가장 재미없었다.
6499,최악 감동도 없고 노골적으로 범죄 말도 안 되는 영화
6500,칭키스칸의 일대기나 업적이 아닌 연애사를 다룬 영화. 중요한 것은 전혀 사실무근의 내용이라는 것이다. 질릴 정도로 사실과 다르다.
6501,힘든 영화지만 힘을 내는 영화. 유쾌하게 놀려서 침울해져가지고요. 살포시 미소지었다.
6502,여자 손 하나 대지 않다
6503,1점이 아깝다...
6504,초등학생을 위한 드라마
6505,ㅋ
6506,너무... 영화가 형편없어서...
6507,좋은 영화
6508,"컨저링을 본 후에 생각나서 들리는 내 인생에서 가장 강렬했던 공포영화. 2는 웃으면서 보았지만,"
6509,보고 기분나빠지는 영화 정신병 올것같아 ; 그중에 남주아저씨 팝콘 먹으면서 영화볼때 서툴러요.
6510,시청자들이 원하는 에반게리온은 이런 모습인 것 같다. 야스노 감독은 싫지만...
6511,상수 형 영화 정말 대단해요.
6512,미스터 & 미세스 스미스 흉내낸 것 같은데 - 그런데 잘못 따라했네
6513,"스킨스는 시즌 1, 2가 진리다. 캐시천 걸"
6514,재밌었는데...
6515,"국철 40~50대의 목소리입니다. 어울리지 않아. 그리고? 류미키는 원작에서 외모와 달리 와일드한 성격 덕분에 인기였지만, 여기서는 처음부터 여성성이 짙은 것으로 했어요.노래도 이미지와 똑 닮은 점이 하나도 없어서.. 실망이 큽니다. 스토리도 꽤 허술하네요."
6516,강아지 OO영화네요.내용도 없고 그냥 재미없어서 만든 영화에요.
6517,유치 뽕
6518,빈집털이에서 잡혔다는 얘기인데 정말 지루하네요.
6519,너무 비현실적인 영화라도 약간의 현실을 가미해야 감동도 있고 재미있는 영화인 한국 영화의 90%는 대부분 이 영화와 비슷한 수준별로 마이너스가 없다는 점이 아쉽다.
6520,.
6521,소재는 나쁘지 않았지만 뭔가 배우들의 연기가 아쉬웠다고... 신축성 없이 계속 뭔가 올라오는 느낌과 오버한 모습이 보는 내내 어색했어요. 인지도가 없는 배우라면 마치 에로영화같은 느낌이 드는것 같아.
6522,수준이 너무 낮다. 1을 보고 흉내낸 철없는 아이들의 내용이네
6523,완전 중독... 1회부터 재방송 중...
6524,알 수 없는 감성을 자극하는 냄새가 난다. 그거면 돼.
6525,낯선 자신들
6526,재미없어요
6527,시리즈 만들어 주세요. 미국 드라마에 비해서도 전혀 손색이 없어요. 극장판을 만들어도 괜찮을 것 같아요.
6528,공포 영화계의 영원한 월경벽
6529,우리는 아침에 드라마 강제적으로 본다... 엄마 때문에... 아침밥을 먹지 않으면 죽는다고 생각하는 어머니 때문에 날릴수 없다... 식탁에 앉으면 정면에 떡하니TV가 있고 강제로 주입되는 그런 아침드라마중 최악이었던 진심...
6530,투カップ스가 버린 한국 영화의 사생아들.
6531,콜린 퍼렐 1234 1234 1234
6532,눈물을 흘리지 않으면 하지원이 때릴거야.
6533,멋져요. 아주 좋아요. 쿠쿠후쿠
6534,한국영화의 이해와 흐름을 느낄 수 있는 영화
6535,"참으로 더럽고 재미없다. 어떻게 연출을 해보는 내내 지루하고, 재밌게 다른 생각만 하는..."
6536,아! 왜 이런 바지비로 개봉하는 거야? 교회에서 좋은 영화다; 줄거리 좀 제대로 읽으면 좋을텐데. 종교가 없는 입장에서는 돈을 지불해 봐.근데 안 본 내용
6537,"""뭐야, 이런 영화는 필요없어"""
6538,"쓸쓸함이 느껴지는 이 시기에 보면, 어떤 따뜻함?같은 것이 느껴지는 영화."
6539,한 개도 아쉬워. 반은 없나?
6540,"코믹, 감동 최고의 소리를 지르고 웃을 수 있는 건 처음이야."
6541,내 인생 최악의 영화
6542,"장진감독&정재영... 이 둘의 조합은 환상적이고, 정재영 너무 좋아 ㅋㅋ"
6543,다만 콜 오브 듀티 플레이 영상을 영화로 만드는 게 현명할 것 같다.
6544,엉성한 내용에 어설픈 주인공들
6545,거제도에서 상영했어.
6546,나도 샤핑하고 싶어.멋진 영상 굿
6547,곽부성 완전 멋있어!
6548,제5원소 같은 명작을 기대 했었는데...
6549,줄거리는 흔할지 몰라도 감동을 주기엔 충분했다. 어차피 영화 스토리다. 저기 아닌가?
6550,포스터가 마음에 안 들어...
6551,이걸 끝까지 보라고?
6552,대리만족 명화를 자주 봅니다.
6553,아 개신교 영화였구나~감동적인 부분도 있었지만 점수가 너무 부풀려서
6554,너무 유명해서 지금은 스포도 아닌 대사가 하나 있어.
6555,"성우 : OO야, 다른 일을 찾아야 돼."
6556,배역 실패고 배역이 잘됐더라도 시나리오 실패다
6557,아깝네.1점도... 진짜.
6558,정말 그립고 안타까운 이은주 역. 만나고 싶습니다
6559,"원제가 훨씬 좋은데 Sidewall 영화 다 보는 그런 제목주인공들의 공간이 세세하게 묘사되어 정말 좋았어요. 그 사람의 모습을 엿볼 수 있는 요소를 공간에서 찾아보는 것도 즐거웠습니다. 기분 좋은 영화네요."""
6560,여자 손 하나 제압할 수 없는 남자다운 남자주인공이 나오는 개허접정 영화
6561,재미있다. 충분히 엇갈리는 스토리는 없고 소재도 독특하다. '갈등 구조 원만' 이거 재미없다고? 관객이 쓰레기라서 영화가 쓰레기로 보일 수밖에 없어. 토르가 번개치고 헐크가 적을 부せば버리면 지루하지 않을지 맹추 같은 네티즌들이여.
6562,노홍철씨의 목소리는 훌륭해서 감정이입되지 않습니다. 무한도전 보게 저희 3명의 아이들을 보는 내내 지루해서 중간에 나왔습니다( ?;ω;`)
6563,소 방울소리 슬퍼요.
6564,"끝까지 봤습니다만, 뭐... 평점이 너무 높다."
6565,일본 영화는 수준이 정말 삼류 영화밖에 없는 것 같아요. 정말 어이없네요.
6566,"정작 이름 있는 배우들은 꽁꽁 묶인 채 어린이 등급 영화를 찍고, 덜 알려진 배우 딱 두 명만 베드신을 찍는 뭔가 더럽고 언밸런스한 영화."
6567,드라마를 볼 수가 없네.
6568,"아직 준비가 안 된 젊은 영화인들이여, 함부로 장편에 손을 대지 마라. 천천히 공부하고 나와라."
6569,비폭력주의자도 이 영화를 보면 be폭력이 될 것이다. 짜증을 낼 만한 저속한 영화
6570,1편과 비교를 하게 되네요. 1편보다는 재미가 급감
6571,"결말은 뻔한 영화지만 정말 재미있고, 여주인공 너무 사랑스럽고, 제라드는 너무 잘 어울리는 역을 맡은 것처럼"
6572,전 정말 이해할 수 없어서 이상했어요. 평점 너무 높은 것 같아.
6573,동화와 출판 과정에 좀 더 집중했으면 좋았을 텐데 이 또한 나쁘지 않았다. 같은 업계의 인간으로서 아홉 별을 가만히
6574,"아, 텔레비전 키값이 아까워!"
6575,그렇게 다른 사람? 나는 괜찮았어.
6576,봐봐.. 자고.. 인난인데.. 아직 안끝났고.. 9점때 영화는 봐줘야 한다는 의무감으로..두 번 잔다... 드디어 엔딩된다 휴
6577,펜드럼 정도의 수준을 기대했던게 너무 과분했던가? 공상과학 스릴러를 보지 않아도 되는 졸작.
6578,돈 주고 이런 거 만들고 싶냐.영화제작 관계자들을 모니터하지 않을까.
6579,알바 풀었나? 이 정도 점수는 아니지만.
6580,1점도 아깝지 않은건가..?
6581,"왜 일본은 OO의 이야기를 굉장히 예술적이라고 생각하는것 같은데, 적어도 논리는 있어야 하는것 아닌가?"
6582,다가가기는 쉬어도 만들기 어려운 장르를 택한 영화.
6583,재밌고 흥미진진함을 추천합니다!
6584,"내 인생 최악의 영화, 진행이 이렇게 이상한 영화는 처음 보네요.페퍼민트 팬인데 페퍼민트가 싫을 정도로"
6585,현실성이 뛰어나고 스토리도 아주 좋았어요.
6586,[3점] 엑소시스트를 마음대로 논하다니...
6587,역대 홍콩 액션영화 최고의 수작 중 하나. 다만 악역배우의 포스가 2편에 비해 턱없이 부족하다.
